run_id,wafer_id,wiwnu_pct,thickness_range_nm,dishing_nm,erosion_pct,particle_count_ge_50nm,scratch_count,electrical_res_ohm,leakage_na,yield_flag
RUN-004532,W-RUN-004532,3.273,16.91,14.21,2.416,54,2,0.01607,4.081,1
RUN-004533,W-RUN-004533,3.272,22.87,14.69,3.129,75,2,0.015862,5.623,1
RUN-004534,W-RUN-004534,3.199,22.63,14.41,3.519,82,4,0.016137,6.752,0
RUN-004535,W-RUN-004535,3.253,25.37,8.3,2.191,61,1,0.015256,6.443,1
RUN-004536,W-RUN-004536,3.215,21.73,17.03,2.594,53,1,0.014793,5.568,1
RUN-004537,W-RUN-004537,3.233,15.61,15.45,3.641,84,6,0.016299,5.307,0
RUN-004538,W-RUN-004538,3.187,23.84,9.19,2.035,76,1,0.016039,5.279,1
RUN-004539,W-RUN-004539,3.195,26.2,14.19,3.204,54,0,0.016177,4.094,1
RUN-004540,W-RUN-004540,3.279,20.98,18.85,3.769,71,2,0.016015,3.19,1
RUN-004541,W-RUN-004541,3.187,16.24,21.68,3.518,40,3,0.01607,4.403,1
RUN-004542,W-RUN-004542,3.225,24.37,11.73,2.313,64,2,0.014401,5.33,1
RUN-004543,W-RUN-004543,3.154,17.7,19.82,4.445,56,1,0.016923,4.885,1
RUN-004544,W-RUN-004544,3.193,15.37,19.33,1.167,75,1,0.015179,8.523,1
RUN-004545,W-RUN-004545,3.18,22.32,12.4,2.759,62,4,0.01713,6.247,1
RUN-004546,W-RUN-004546,3.176,21.74,8.41,2.031,43,1,0.015129,5.634,1
RUN-004547,W-RUN-004547,3.211,27.01,20.02,3.021,53,1,0.016352,2.198,1
RUN-004548,W-RUN-004548,3.177,19.03,11.39,1.377,52,4,0.014628,4.359,1
RUN-004549,W-RUN-004549,3.232,18.91,17.09,3.031,50,2,0.017246,4.658,1
RUN-004550,W-RUN-004550,3.156,16.97,5.97,2.802,53,1,0.015763,5.258,1
RUN-004551,W-RUN-004551,3.229,21.49,18.28,3.195,45,1,0.015971,2.556,1
RUN-004552,W-RUN-004552,3.163,18.49,8.34,3.102,54,3,0.01449,2.501,1
RUN-004553,W-RUN-004553,3.184,21.94,12.29,3.726,40,2,0.016006,5.824,1
RUN-004554,W-RUN-004554,3.219,14.34,20.69,4.778,43,3,0.016778,7.888,1
RUN-004555,W-RUN-004555,3.251,19.29,6.26,1.824,40,1,0.01637,8.576,1
RUN-004556,W-RUN-004556,3.195,16.28,18.11,2.732,57,3,0.017168,7.918,1
RUN-004557,W-RUN-004557,3.192,18.57,13.89,2.849,49,4,0.015899,5.464,1
RUN-004558,W-RUN-004558,3.187,24.81,12.34,3.588,57,1,0.017653,5.068,1
RUN-004559,W-RUN-004559,3.212,18.39,7.96,2.718,64,1,0.017421,5.936,1
RUN-004560,W-RUN-004560,3.258,21.03,19.06,3.06,49,0,0.016537,4.013,1
RUN-004561,W-RUN-004561,3.295,13.94,13.01,2.648,38,4,0.015309,4.176,1
RUN-004562,W-RUN-004562,3.239,23.58,11.4,3.028,57,1,0.016569,5.702,1
RUN-004563,W-RUN-004563,3.174,19.36,18.65,3.949,47,0,0.017064,6.251,1
RUN-004564,W-RUN-004564,3.26,13.21,12.74,0.935,17,1,0.016528,6.447,1
RUN-004565,W-RUN-004565,3.164,23.6,6.03,2.851,54,2,0.015691,5.354,1
RUN-004566,W-RUN-004566,3.16,19.06,9.24,3.013,43,0,0.016847,7.626,1
RUN-004567,W-RUN-004567,3.201,24.66,19.37,4.183,64,2,0.015702,2.757,1
RUN-004568,W-RUN-004568,3.183,22.77,19.59,2.728,61,1,0.016279,5.306,1
RUN-004569,W-RUN-004569,3.201,19.92,7.64,2.202,58,1,0.017012,3.848,1
RUN-004570,W-RUN-004570,3.249,20.83,12.14,2.912,64,2,0.015298,4.291,1
RUN-004571,W-RUN-004571,3.231,20.32,14.16,3.037,62,1,0.015077,2.909,1
RUN-004572,W-RUN-004572,3.185,24.63,10.63,2.195,35,1,0.01398,3.692,1
RUN-004573,W-RUN-004573,3.154,19.34,16.93,3.607,57,5,0.015774,4.608,1
RUN-004574,W-RUN-004574,3.205,18.59,17.29,2.023,42,0,0.015588,4.387,1
RUN-004575,W-RUN-004575,3.202,20.15,13.11,2.398,47,2,0.016077,5.823,1
RUN-004576,W-RUN-004576,3.232,18.11,17.84,4.518,54,1,0.016332,4.623,1
RUN-004577,W-RUN-004577,3.184,20.17,15.0,3.536,47,0,0.016889,6.461,1
RUN-004578,W-RUN-004578,3.205,21.73,11.19,2.289,47,2,0.015091,7.278,1
RUN-004579,W-RUN-004579,3.227,21.31,18.48,3.118,42,2,0.016412,5.209,1
RUN-004580,W-RUN-004580,3.188,18.73,14.77,2.875,61,1,0.015517,5.459,1
RUN-004581,W-RUN-004581,3.219,22.66,6.85,3.157,55,0,0.015173,5.595,1
RUN-004582,W-RUN-004582,3.167,21.73,25.72,2.915,43,3,0.015591,4.605,0
RUN-004583,W-RUN-004583,3.197,21.36,22.68,3.391,49,1,0.016742,4.822,1
RUN-004584,W-RUN-004584,3.2,18.09,12.12,2.01,39,0,0.015953,5.715,1
RUN-004585,W-RUN-004585,3.245,19.05,17.97,2.07,54,1,0.016188,5.486,1
RUN-004586,W-RUN-004586,3.278,16.3,11.94,3.055,50,1,0.015151,4.061,1
RUN-004587,W-RUN-004587,3.209,14.01,16.26,2.762,54,2,0.017344,3.885,1
RUN-004588,W-RUN-004588,3.23,22.5,10.77,2.707,71,2,0.013646,6.402,1
RUN-004589,W-RUN-004589,3.141,22.86,14.07,2.676,48,3,0.016354,4.748,1
RUN-004590,W-RUN-004590,3.195,18.84,17.59,4.125,52,3,0.016057,6.768,1
RUN-004591,W-RUN-004591,3.253,16.31,19.54,3.357,44,4,0.017134,8.427,1
RUN-004592,W-RUN-004592,3.196,22.23,17.94,3.633,53,0,0.016291,5.908,1
RUN-004593,W-RUN-004593,3.331,17.9,10.17,2.519,47,2,0.016572,4.625,1
RUN-004594,W-RUN-004594,3.244,21.69,9.33,1.967,50,3,0.015481,5.505,1
RUN-004595,W-RUN-004595,3.212,21.67,12.01,3.313,57,3,0.014077,4.803,1
RUN-004596,W-RUN-004596,3.314,24.58,13.08,1.284,62,1,0.016618,6.029,1
RUN-004597,W-RUN-004597,3.244,16.74,17.77,3.093,45,4,0.015178,4.839,1
RUN-004598,W-RUN-004598,3.203,20.18,14.87,3.337,51,3,0.017161,7.573,1
RUN-004599,W-RUN-004599,3.186,21.95,10.52,2.033,55,3,0.015763,2.219,1
RUN-004600,W-RUN-004600,3.178,21.39,8.24,3.153,45,0,0.016001,4.17,1
RUN-004601,W-RUN-004601,3.274,22.31,15.72,2.631,70,0,0.01698,5.321,1
RUN-004602,W-RUN-004602,3.184,18.55,16.69,4.616,54,1,0.016426,6.248,1
RUN-004603,W-RUN-004603,3.174,24.66,18.37,3.187,60,2,0.015694,6.437,1
RUN-004604,W-RUN-004604,3.243,17.73,10.35,3.631,38,0,0.014916,9.164,1
RUN-004605,W-RUN-004605,3.305,22.75,19.95,3.009,53,1,0.01681,4.357,1
RUN-004606,W-RUN-004606,3.204,17.45,10.14,2.564,63,3,0.016041,2.502,1
RUN-004607,W-RUN-004607,3.2,20.41,13.97,3.719,43,1,0.016917,7.359,1
RUN-004608,W-RUN-004608,3.169,23.17,15.68,2.284,80,2,0.016055,2.285,0
RUN-004609,W-RUN-004609,3.235,25.59,8.79,2.109,59,0,0.015545,2.949,1
RUN-004610,W-RUN-004610,3.18,22.76,10.33,1.301,54,3,0.016146,6.101,1
RUN-004611,W-RUN-004611,3.139,19.6,13.84,3.192,64,2,0.014636,5.142,1
RUN-004612,W-RUN-004612,3.237,17.75,10.65,1.754,35,3,0.01609,4.622,1
RUN-004613,W-RUN-004613,3.189,20.12,8.82,2.508,54,2,0.01495,4.715,1
RUN-004614,W-RUN-004614,3.218,19.03,14.12,3.82,58,3,0.01679,3.726,1
RUN-004615,W-RUN-004615,3.195,18.92,19.39,4.093,62,3,0.016678,6.335,1
RUN-004616,W-RUN-004616,3.301,23.29,7.11,2.229,51,2,0.015692,6.09,1
RUN-004617,W-RUN-004617,3.283,18.29,15.48,3.487,38,1,0.01601,4.637,1
RUN-004618,W-RUN-004618,3.258,24.0,9.19,2.741,33,1,0.014562,4.489,1
RUN-004619,W-RUN-004619,3.232,26.83,14.19,3.301,60,1,0.015446,4.193,1
RUN-004620,W-RUN-004620,3.222,26.95,8.06,3.306,60,0,0.015916,5.054,1
RUN-004621,W-RUN-004621,3.189,21.0,16.85,1.551,95,1,0.015962,4.434,0
RUN-004622,W-RUN-004622,3.185,17.13,8.87,1.56,58,0,0.015344,3.878,1
RUN-004623,W-RUN-004623,3.228,25.14,11.35,2.981,71,2,0.016108,6.175,1
RUN-004624,W-RUN-004624,3.211,19.05,16.23,2.179,42,3,0.01706,5.979,1
RUN-004625,W-RUN-004625,3.251,23.07,13.28,2.166,28,1,0.015412,5.648,1
RUN-004626,W-RUN-004626,3.198,20.02,17.26,3.653,43,3,0.016771,1.652,1
RUN-004627,W-RUN-004627,3.217,22.21,18.62,3.405,65,1,0.016632,4.727,1
RUN-004628,W-RUN-004628,3.182,18.95,13.58,2.747,46,0,0.015336,5.094,1
RUN-004629,W-RUN-004629,3.203,19.99,12.42,2.766,34,3,0.015611,6.73,1
RUN-004630,W-RUN-004630,3.235,16.09,9.13,2.087,80,1,0.015724,5.589,0
RUN-004631,W-RUN-004631,3.166,23.02,13.06,1.555,60,1,0.015433,3.659,1
RUN-004632,W-RUN-004632,3.183,23.09,8.87,1.381,37,1,0.014853,5.254,1
RUN-004633,W-RUN-004633,3.242,19.88,16.91,1.078,52,1,0.014828,4.468,1
RUN-004634,W-RUN-004634,3.274,20.92,13.66,2.665,39,3,0.016234,6.169,1
RUN-004635,W-RUN-004635,3.248,22.68,10.08,2.247,67,0,0.013714,6.995,1
RUN-004636,W-RUN-004636,3.316,19.86,12.08,1.24,35,2,0.015793,4.27,1
RUN-004637,W-RUN-004637,3.241,16.14,10.25,1.92,46,0,0.017044,4.987,1
RUN-004638,W-RUN-004638,3.22,21.69,22.19,3.887,66,5,0.016065,4.138,1
RUN-004639,W-RUN-004639,3.198,15.44,13.04,2.784,47,2,0.016259,6.602,1
RUN-004640,W-RUN-004640,3.187,21.84,16.14,2.686,61,2,0.016178,4.1,1
RUN-004641,W-RUN-004641,3.209,21.89,19.53,3.568,68,1,0.016211,5.579,1
RUN-004642,W-RUN-004642,3.249,20.57,13.56,2.361,48,3,0.015152,5.296,1
RUN-004643,W-RUN-004643,3.288,16.06,15.49,3.656,58,1,0.016604,3.116,1
RUN-004644,W-RUN-004644,3.204,19.98,14.58,2.866,38,0,0.01702,4.521,1
RUN-004645,W-RUN-004645,3.307,22.52,15.28,2.69,69,1,0.014167,4.115,1
RUN-004646,W-RUN-004646,3.274,24.41,9.25,2.072,45,4,0.01529,8.749,1
RUN-004647,W-RUN-004647,3.226,22.09,13.83,2.524,52,1,0.016214,3.774,1
RUN-004648,W-RUN-004648,3.203,22.17,10.42,2.951,64,1,0.015852,5.392,1
RUN-004649,W-RUN-004649,3.21,20.47,17.47,3.264,69,2,0.015013,4.271,1
RUN-004650,W-RUN-004650,3.272,25.03,15.62,2.661,59,4,0.014551,5.082,1
RUN-004651,W-RUN-004651,3.233,15.92,12.05,2.55,56,0,0.018039,6.45,1
RUN-004652,W-RUN-004652,3.172,23.74,15.47,2.786,62,1,0.015647,4.781,1
RUN-004653,W-RUN-004653,3.279,18.07,11.77,2.383,46,0,0.015809,5.368,1
RUN-004654,W-RUN-004654,3.251,19.79,15.96,1.81,53,2,0.01449,5.276,1
RUN-004655,W-RUN-004655,3.229,24.78,15.8,3.245,48,2,0.016976,4.386,1
RUN-004656,W-RUN-004656,3.301,22.39,8.1,3.155,71,4,0.016726,6.436,1
RUN-004657,W-RUN-004657,3.241,19.53,19.94,3.174,42,1,0.015145,6.343,1
RUN-004658,W-RUN-004658,3.231,20.02,15.61,3.231,53,3,0.015142,6.603,1
RUN-004659,W-RUN-004659,3.178,19.29,5.69,1.313,53,1,0.013987,2.921,1
RUN-004660,W-RUN-004660,3.178,16.71,14.61,2.842,75,1,0.015887,6.699,1
RUN-004661,W-RUN-004661,3.248,16.99,20.72,3.648,59,2,0.017268,5.791,1
RUN-004662,W-RUN-004662,3.238,19.68,7.01,1.167,54,3,0.016439,4.137,1
RUN-004663,W-RUN-004663,3.144,22.5,19.52,3.958,59,0,0.015846,2.475,1
RUN-004664,W-RUN-004664,3.276,20.81,19.56,3.463,58,1,0.016419,7.412,1
RUN-004665,W-RUN-004665,3.231,23.36,11.77,2.903,53,1,0.015214,5.909,1
RUN-004666,W-RUN-004666,3.204,23.94,9.79,2.896,49,1,0.015461,3.741,1
RUN-004667,W-RUN-004667,3.252,23.95,13.59,2.596,59,4,0.016024,5.517,1
RUN-004668,W-RUN-004668,3.205,17.49,18.43,3.69,48,1,0.016657,4.567,1
RUN-004669,W-RUN-004669,3.226,19.9,17.96,3.412,53,1,0.017329,6.984,1
RUN-004670,W-RUN-004670,3.189,22.35,12.96,1.727,51,1,0.015702,5.92,1
RUN-004671,W-RUN-004671,3.305,19.53,22.2,4.315,54,3,0.015756,5.331,1
RUN-004672,W-RUN-004672,3.317,26.16,18.51,3.638,51,2,0.016693,3.471,1
RUN-004673,W-RUN-004673,3.202,18.15,10.24,2.334,44,2,0.016454,4.253,1
RUN-004674,W-RUN-004674,3.253,13.86,18.16,3.882,59,4,0.017467,6.65,1
RUN-004675,W-RUN-004675,3.218,15.63,16.6,4.636,54,0,0.015949,7.543,1
RUN-004676,W-RUN-004676,3.248,18.78,16.0,3.3,39,1,0.015248,5.511,1
RUN-004677,W-RUN-004677,3.23,19.6,14.35,2.14,79,3,0.016112,4.736,1
RUN-004678,W-RUN-004678,3.297,29.74,20.76,4.297,73,3,0.017284,8.369,1
RUN-004679,W-RUN-004679,3.296,19.3,11.3,2.483,52,3,0.015708,4.026,1
RUN-004680,W-RUN-004680,3.151,23.5,13.86,1.925,48,0,0.014937,5.35,1
RUN-004681,W-RUN-004681,3.19,17.62,9.39,2.774,48,3,0.015208,7.447,1
RUN-004682,W-RUN-004682,3.192,29.67,6.78,1.735,53,2,0.016763,2.811,1
RUN-004683,W-RUN-004683,3.194,21.91,4.44,1.611,62,4,0.014772,5.542,1
RUN-004684,W-RUN-004684,3.266,24.32,7.88,3.21,53,2,0.015716,6.519,1
RUN-004685,W-RUN-004685,3.237,20.5,14.02,3.488,70,2,0.014949,5.525,1
RUN-004686,W-RUN-004686,3.186,21.15,18.4,3.672,37,2,0.016192,6.661,1
RUN-004687,W-RUN-004687,3.233,21.1,20.31,2.97,61,4,0.017045,4.742,1
RUN-004688,W-RUN-004688,3.179,15.73,17.17,3.734,42,1,0.017484,5.949,1
RUN-004689,W-RUN-004689,3.21,21.26,10.01,2.566,42,1,0.016679,6.503,1
RUN-004690,W-RUN-004690,3.253,21.87,8.12,3.382,69,0,0.017029,7.152,1
RUN-004691,W-RUN-004691,3.206,19.43,10.41,2.417,46,1,0.016046,4.202,1
RUN-004692,W-RUN-004692,3.218,23.26,13.23,3.259,45,1,0.016181,5.184,1
RUN-004693,W-RUN-004693,3.261,19.15,8.75,3.0,24,1,0.017202,7.72,1
RUN-004694,W-RUN-004694,3.202,21.21,12.83,3.475,74,2,0.015861,3.208,1
RUN-004695,W-RUN-004695,3.143,15.79,16.53,3.352,36,1,0.016956,6.118,1
RUN-004696,W-RUN-004696,3.202,20.2,14.41,3.688,43,0,0.015763,6.285,1
RUN-004697,W-RUN-004697,3.257,26.9,16.21,2.945,50,0,0.014994,3.655,1
RUN-004698,W-RUN-004698,3.23,17.55,15.48,2.302,75,1,0.016217,5.002,1
RUN-004699,W-RUN-004699,3.227,20.1,19.01,2.471,64,1,0.015551,6.186,1
RUN-004700,W-RUN-004700,3.189,20.39,14.67,2.976,35,1,0.016221,4.061,1
RUN-004701,W-RUN-004701,3.177,21.85,16.53,3.646,55,3,0.017714,4.36,1
RUN-004702,W-RUN-004702,3.237,22.4,13.92,3.612,58,3,0.01727,5.708,1
RUN-004703,W-RUN-004703,3.185,25.26,9.99,2.641,63,3,0.016977,5.762,1
RUN-004704,W-RUN-004704,3.233,20.36,9.39,3.027,57,0,0.015576,6.3,1
RUN-004705,W-RUN-004705,3.203,25.15,14.65,3.911,38,0,0.016,4.466,1
RUN-004706,W-RUN-004706,3.17,26.47,13.14,2.298,50,1,0.016296,5.057,1
RUN-004707,W-RUN-004707,3.163,22.67,16.77,3.55,36,1,0.015018,3.339,1
RUN-004708,W-RUN-004708,3.2,15.22,12.98,2.361,66,0,0.014404,6.339,1
RUN-004709,W-RUN-004709,3.168,18.8,12.99,1.998,33,2,0.015142,4.219,1
RUN-004710,W-RUN-004710,3.15,22.38,13.12,2.128,63,1,0.015442,4.139,1
RUN-004711,W-RUN-004711,3.206,19.1,11.81,3.381,50,0,0.01666,6.153,1
RUN-004712,W-RUN-004712,3.17,19.79,11.85,2.383,42,1,0.01468,5.134,1
RUN-004713,W-RUN-004713,3.213,16.61,10.75,2.286,65,2,0.015797,3.592,1
RUN-004714,W-RUN-004714,3.285,24.35,11.17,3.158,51,2,0.016894,5.146,1
RUN-004715,W-RUN-004715,3.213,24.95,12.37,2.676,49,2,0.014717,5.818,1
RUN-004716,W-RUN-004716,3.194,16.65,18.17,3.014,45,2,0.016044,5.188,1
RUN-004717,W-RUN-004717,3.212,18.54,11.87,1.926,66,1,0.016569,7.25,1
RUN-004718,W-RUN-004718,3.209,17.58,16.03,2.613,48,0,0.015891,4.959,1
RUN-004719,W-RUN-004719,3.225,16.53,11.22,4.263,39,2,0.015487,4.467,1
RUN-004720,W-RUN-004720,3.306,18.55,4.48,2.556,34,1,0.01424,5.57,1
RUN-004721,W-RUN-004721,3.194,24.44,20.53,4.358,59,4,0.01651,4.612,1
RUN-004722,W-RUN-004722,3.219,19.52,7.77,2.753,52,2,0.016045,4.083,1
RUN-004723,W-RUN-004723,3.28,20.57,16.16,2.982,63,1,0.01565,3.616,1
RUN-004724,W-RUN-004724,3.208,16.06,14.81,3.678,65,3,0.01767,4.159,1
RUN-004725,W-RUN-004725,3.213,19.71,13.63,3.204,38,1,0.018013,5.607,1
RUN-004726,W-RUN-004726,3.188,18.37,14.58,2.219,48,0,0.016416,3.619,1
RUN-004727,W-RUN-004727,3.209,26.37,15.16,2.611,58,1,0.01675,5.077,1
RUN-004728,W-RUN-004728,3.241,17.15,22.49,2.663,50,1,0.017015,5.446,1
RUN-004729,W-RUN-004729,3.185,23.71,9.21,2.978,40,0,0.016956,6.017,1
RUN-004730,W-RUN-004730,3.293,27.24,19.2,3.368,71,3,0.017634,5.055,1
RUN-004731,W-RUN-004731,3.216,24.75,20.13,3.608,48,0,0.015967,4.865,1
RUN-004732,W-RUN-004732,3.162,17.43,10.3,2.563,58,2,0.014924,3.499,1
RUN-004733,W-RUN-004733,3.184,25.71,10.54,3.243,35,5,0.015319,4.83,1
RUN-004734,W-RUN-004734,3.202,22.61,24.2,4.108,62,1,0.017676,8.511,1
RUN-004735,W-RUN-004735,3.19,19.55,7.22,1.454,56,1,0.016441,6.485,1
RUN-004736,W-RUN-004736,3.276,27.02,20.57,3.474,61,1,0.017373,4.527,1
RUN-004737,W-RUN-004737,3.213,17.96,20.99,2.271,46,1,0.017056,6.618,1
RUN-004738,W-RUN-004738,3.237,21.99,9.95,3.13,43,2,0.016629,5.088,1
RUN-004739,W-RUN-004739,3.236,17.48,11.99,3.133,54,0,0.015173,6.578,1
RUN-004740,W-RUN-004740,3.236,22.85,14.53,1.983,64,1,0.016554,6.208,1
RUN-004741,W-RUN-004741,3.262,17.5,8.97,1.485,41,2,0.014777,7.633,1
RUN-004742,W-RUN-004742,3.214,14.73,10.6,2.255,73,5,0.015012,5.807,1
RUN-004743,W-RUN-004743,3.254,24.1,12.08,2.196,42,3,0.01536,4.124,1
RUN-004744,W-RUN-004744,3.184,20.6,16.54,4.09,66,1,0.015842,5.159,1
RUN-004745,W-RUN-004745,3.222,22.16,11.48,2.757,65,1,0.015427,4.091,1
RUN-004746,W-RUN-004746,3.25,20.77,13.96,3.342,52,3,0.016856,6.629,1
RUN-004747,W-RUN-004747,3.191,19.57,12.43,3.185,25,1,0.015382,5.837,1
RUN-004748,W-RUN-004748,3.171,21.44,12.58,2.137,36,0,0.014834,2.947,1
RUN-004749,W-RUN-004749,3.229,20.92,17.06,2.732,55,5,0.015925,4.077,1
RUN-004750,W-RUN-004750,3.211,18.62,13.17,2.411,37,3,0.015722,5.763,1
RUN-004751,W-RUN-004751,3.185,20.94,11.08,2.141,66,1,0.016577,2.975,1
RUN-004752,W-RUN-004752,3.256,21.61,14.8,3.447,48,0,0.015734,4.714,1
RUN-004753,W-RUN-004753,3.186,26.65,7.09,2.658,34,1,0.015375,4.614,1
RUN-004754,W-RUN-004754,3.241,16.37,14.34,4.121,75,0,0.015716,4.485,1
RUN-004755,W-RUN-004755,3.217,14.96,13.98,3.128,65,3,0.014761,6.053,1
RUN-004756,W-RUN-004756,3.17,21.75,16.61,3.86,62,0,0.014955,4.878,1
RUN-004757,W-RUN-004757,3.176,23.32,13.42,2.832,51,1,0.013633,5.157,1
RUN-004758,W-RUN-004758,3.173,20.17,17.72,2.863,54,2,0.015871,6.685,1
RUN-004759,W-RUN-004759,3.16,19.95,11.21,2.607,38,4,0.01576,6.413,1
RUN-004760,W-RUN-004760,3.305,26.56,13.72,2.5,32,1,0.015036,3.745,1
RUN-004761,W-RUN-004761,3.173,20.48,14.54,2.762,30,5,0.016475,5.117,1
RUN-004762,W-RUN-004762,3.215,17.78,13.89,1.641,49,1,0.015339,6.927,1
RUN-004763,W-RUN-004763,3.193,17.1,11.98,1.861,37,1,0.014541,4.078,1
RUN-004764,W-RUN-004764,3.277,20.68,12.61,3.13,80,0,0.015824,3.334,0
RUN-004765,W-RUN-004765,3.27,22.78,12.67,2.814,59,3,0.01468,7.055,1
RUN-004766,W-RUN-004766,3.298,15.74,16.63,2.732,45,2,0.015975,4.773,1
RUN-004767,W-RUN-004767,3.252,16.57,18.44,3.386,45,0,0.015026,4.419,1
RUN-004768,W-RUN-004768,3.176,21.26,18.63,2.419,60,1,0.015057,5.776,1
RUN-004769,W-RUN-004769,3.185,19.18,12.41,3.256,43,3,0.014138,4.315,1
RUN-004770,W-RUN-004770,3.15,21.51,20.9,3.507,51,1,0.016277,5.746,1
RUN-004771,W-RUN-004771,3.218,21.9,13.37,4.028,46,1,0.015827,6.894,1
RUN-004772,W-RUN-004772,3.205,16.42,10.43,2.185,53,4,0.017814,7.282,1
RUN-004773,W-RUN-004773,3.278,15.11,24.5,3.923,60,0,0.015762,4.958,1
RUN-004774,W-RUN-004774,3.274,20.39,12.47,3.019,63,2,0.016261,6.719,1
RUN-004775,W-RUN-004775,3.18,17.87,17.93,2.369,47,1,0.01629,7.319,1
RUN-004776,W-RUN-004776,3.183,18.34,14.43,3.223,30,0,0.016629,6.562,1
RUN-004777,W-RUN-004777,3.139,25.73,19.93,3.469,61,1,0.016068,4.793,1
RUN-004778,W-RUN-004778,3.21,19.15,19.65,4.017,38,3,0.01648,4.707,1
RUN-004779,W-RUN-004779,3.162,23.86,8.95,3.011,46,3,0.014511,3.611,1
RUN-004780,W-RUN-004780,3.183,24.74,14.48,2.591,57,2,0.015247,7.471,1
RUN-004781,W-RUN-004781,3.217,18.48,11.23,3.487,45,1,0.0161,2.665,1
RUN-004782,W-RUN-004782,3.233,16.68,13.47,3.14,61,4,0.016159,5.098,1
RUN-004783,W-RUN-004783,3.323,23.0,17.61,3.324,41,1,0.015208,4.653,1
RUN-004784,W-RUN-004784,3.194,26.52,13.32,2.843,60,3,0.01526,3.917,1
RUN-004785,W-RUN-004785,3.253,19.06,11.63,2.197,63,3,0.015449,5.932,1
RUN-004786,W-RUN-004786,3.244,16.54,11.37,2.218,47,2,0.015978,5.783,1
RUN-004787,W-RUN-004787,3.22,15.91,19.48,3.853,65,2,0.015711,2.285,1
RUN-004788,W-RUN-004788,3.273,24.69,13.64,3.872,44,2,0.016386,4.686,1
RUN-004789,W-RUN-004789,3.137,22.39,16.24,2.004,47,4,0.015315,5.62,1
RUN-004790,W-RUN-004790,3.161,21.67,14.09,3.813,70,2,0.015528,5.098,1
RUN-004791,W-RUN-004791,3.23,19.76,15.41,1.934,48,4,0.014275,6.611,1
RUN-004792,W-RUN-004792,3.284,18.52,13.21,3.359,51,4,0.015129,5.608,1
RUN-004793,W-RUN-004793,3.243,21.63,12.37,2.21,70,2,0.016784,4.562,1
RUN-004794,W-RUN-004794,3.248,20.13,14.63,1.703,61,1,0.016387,5.434,1
RUN-004795,W-RUN-004795,3.194,17.03,17.76,4.441,55,1,0.016974,5.158,1
RUN-004796,W-RUN-004796,3.293,23.71,6.36,3.386,70,1,0.015378,3.381,1
RUN-004797,W-RUN-004797,3.297,19.33,13.07,2.576,29,2,0.016953,7.237,1
RUN-004798,W-RUN-004798,3.197,22.89,16.04,4.156,65,0,0.016251,5.471,1
RUN-004799,W-RUN-004799,3.233,26.59,15.12,4.112,46,1,0.016654,4.859,1
RUN-004800,W-RUN-004800,3.189,21.0,15.31,3.991,68,2,0.016399,6.99,1
RUN-004801,W-RUN-004801,3.175,14.86,8.83,2.012,98,3,0.01615,4.869,0
RUN-004802,W-RUN-004802,3.266,23.75,3.82,2.631,41,1,0.015035,4.648,1
RUN-004803,W-RUN-004803,3.201,17.19,9.48,2.345,56,3,0.015287,5.458,1
RUN-004804,W-RUN-004804,3.185,17.3,22.9,3.299,43,1,0.017338,6.214,1
RUN-004805,W-RUN-004805,3.239,19.48,16.7,4.259,73,2,0.015049,6.937,1
RUN-004806,W-RUN-004806,3.181,19.82,13.02,2.964,41,4,0.016175,4.017,1
RUN-004807,W-RUN-004807,3.277,23.21,11.45,2.312,69,1,0.016807,4.819,1
RUN-004808,W-RUN-004808,3.187,23.38,2.9,2.624,54,0,0.017376,2.833,1
RUN-004809,W-RUN-004809,3.226,20.05,12.6,3.142,50,5,0.017221,5.622,1
RUN-004810,W-RUN-004810,3.195,24.63,14.22,2.843,44,1,0.014982,4.765,1
RUN-004811,W-RUN-004811,3.218,23.0,20.14,3.947,39,0,0.016402,5.074,1
RUN-004812,W-RUN-004812,3.215,18.04,16.94,3.337,63,2,0.017561,4.362,1
RUN-004813,W-RUN-004813,3.282,21.31,14.41,3.854,73,1,0.016089,7.915,1
RUN-004814,W-RUN-004814,3.21,23.41,10.91,2.542,74,3,0.015557,4.356,1
RUN-004815,W-RUN-004815,3.236,23.35,15.14,2.782,61,0,0.015349,5.681,1
RUN-004816,W-RUN-004816,3.277,14.19,16.4,2.928,59,2,0.01524,6.551,1
RUN-004817,W-RUN-004817,3.203,23.48,14.27,3.062,60,2,0.017096,4.888,1
RUN-004818,W-RUN-004818,3.291,24.58,13.73,2.728,31,4,0.01639,4.139,1
RUN-004819,W-RUN-004819,3.17,24.21,14.52,3.304,50,2,0.015351,4.629,1
RUN-004820,W-RUN-004820,3.22,24.59,15.87,2.47,46,1,0.015938,4.12,1
RUN-004821,W-RUN-004821,3.201,17.31,11.37,3.633,67,2,0.016416,5.267,1
RUN-004822,W-RUN-004822,3.278,20.77,22.19,3.461,58,0,0.016087,4.885,1
RUN-004823,W-RUN-004823,3.24,15.58,18.39,3.679,43,2,0.01592,5.13,1
RUN-004824,W-RUN-004824,3.163,14.72,11.34,3.032,62,0,0.013315,5.301,1
RUN-004825,W-RUN-004825,3.157,20.2,12.47,3.287,74,3,0.015926,5.328,1
RUN-004826,W-RUN-004826,3.263,22.12,12.28,4.114,69,2,0.015401,2.403,1
RUN-004827,W-RUN-004827,3.175,22.34,12.71,2.267,41,1,0.016272,4.579,1
