run_id,tool_id,layer_id,recipe_id,pad_age_bin,pattern_density_bin,slurry_lot,slurry_pH_bin
RUN-004588,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004589,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004590,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004591,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004592,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004593,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004594,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004595,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004596,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004597,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004598,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004599,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004600,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004601,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004602,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004603,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004604,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004605,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004606,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004607,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004608,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004609,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004610,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004611,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004612,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004613,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004614,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004615,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004616,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004617,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004618,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004619,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004620,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004621,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004622,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004623,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004624,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004625,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004626,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004627,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004628,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004629,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004630,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004631,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004632,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004633,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004634,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004635,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004636,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004637,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004638,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004639,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004640,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004641,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004642,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004643,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004644,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004645,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004646,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004647,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004648,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004649,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004650,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004651,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004652,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004653,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004654,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004655,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004656,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004657,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004658,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004659,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004660,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004661,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004662,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004663,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004664,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004665,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004666,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004667,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004668,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004669,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004670,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004671,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004672,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004673,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004674,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004675,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004676,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004677,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004678,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004679,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004680,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004681,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004682,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004683,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004684,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004685,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004686,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004687,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004688,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004689,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004690,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004691,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004692,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004693,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004694,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004695,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004696,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004697,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004698,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004699,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004700,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004701,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004702,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004703,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004704,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004705,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004706,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004707,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004708,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004709,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004710,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004711,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004712,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004713,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004714,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004715,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004716,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004717,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004718,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004719,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004720,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004721,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004722,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004723,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004724,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004725,CMP-01,STI,RCP-C,pad_old,mid,LOT-S7819,alkaline
RUN-004726,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004727,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004728,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004729,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004730,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004731,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004732,CMP-01,M1,RCP-B,pad_old,mid,LOT-S7819,acidic
RUN-004733,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004734,CMP-01,M1,RCP-A,pad_old,mid,LOT-S7819,acidic
RUN-004735,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004736,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004737,CMP-01,M1,RCP-C,pad_old,mid,LOT-S7819,acidic
RUN-004738,CMP-01,STI,RCP-B,pad_old,mid,LOT-S7819,alkaline
RUN-004739,CMP-01,STI,RCP-A,pad_old,mid,LOT-S7819,alkaline
RUN-004740,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004741,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004742,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004743,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004744,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004745,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004746,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004747,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004748,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004749,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004750,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004751,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004752,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004753,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004754,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004755,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004756,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004757,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004758,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004759,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004760,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004761,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004762,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004763,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004764,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004765,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004766,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004767,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004768,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004769,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004770,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004771,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004772,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004773,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004774,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004775,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004776,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004777,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004778,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004779,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004780,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004781,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004782,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004783,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004784,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004785,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004786,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004787,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004788,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004789,CMP-02,STI,RCP-B,pad_old,mid,LOT-S7290,alkaline
RUN-004790,CMP-02,STI,RCP-C,pad_old,mid,LOT-S7290,alkaline
RUN-004791,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004792,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004793,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004794,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004795,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004796,CMP-02,M1,RCP-B,pad_old,mid,LOT-S7290,acidic
RUN-004797,CMP-02,STI,RCP-A,pad_old,mid,LOT-S7290,alkaline
RUN-004798,CMP-02,M1,RCP-C,pad_old,mid,LOT-S7290,acidic
RUN-004799,CMP-02,M1,RCP-A,pad_old,mid,LOT-S7290,acidic
RUN-004800,CMP-01,STI,RCP-A,pad_new,mid,LOT-S7819,alkaline
RUN-004801,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004802,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004803,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004804,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004805,CMP-01,STI,RCP-A,pad_new,mid,LOT-S7819,alkaline
RUN-004806,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004807,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004808,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004809,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004810,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004811,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004812,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004813,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004814,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004815,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004816,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004817,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004818,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004819,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004820,CMP-01,STI,RCP-A,pad_new,mid,LOT-S7819,alkaline
RUN-004821,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004822,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004823,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004824,CMP-01,STI,RCP-A,pad_new,mid,LOT-S7819,alkaline
RUN-004825,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004826,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004827,CMP-01,STI,RCP-C,pad_new,mid,LOT-S7819,alkaline
RUN-004828,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004829,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004830,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004831,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004832,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004833,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004834,CMP-01,STI,RCP-C,pad_new,mid,LOT-S7819,alkaline
RUN-004835,CMP-01,M1,RCP-B,pad_new,low,LOT-S7819,acidic
RUN-004836,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004837,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004838,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004839,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004840,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004841,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004842,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004843,CMP-01,STI,RCP-A,pad_new,mid,LOT-S7819,alkaline
RUN-004844,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004845,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004846,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004847,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004848,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004849,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004850,CMP-01,STI,RCP-C,pad_new,mid,LOT-S7819,alkaline
RUN-004851,CMP-01,M1,RCP-B,pad_new,mid,LOT-S7819,acidic
RUN-004852,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004853,CMP-01,M1,RCP-C,pad_new,mid,LOT-S7819,acidic
RUN-004854,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004855,CMP-01,STI,RCP-C,pad_new,mid,LOT-S7819,alkaline
RUN-004856,CMP-01,STI,RCP-B,pad_new,mid,LOT-S7819,alkaline
RUN-004857,CMP-01,STI,RCP-A,pad_new,mid,LOT-S7819,alkaline
RUN-004858,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004859,CMP-01,M1,RCP-A,pad_new,mid,LOT-S7819,acidic
RUN-004860,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004861,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004862,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004863,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004864,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004865,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004866,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004867,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004868,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004869,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004870,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004871,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004872,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004873,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004874,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004875,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004876,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004877,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004878,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004879,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004880,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004881,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004882,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004883,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004884,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004885,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004886,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004887,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004888,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004889,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004890,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004891,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004892,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004893,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004894,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004895,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004896,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004897,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004898,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004899,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004900,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004901,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004902,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004903,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004904,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004905,CMP-02,M1,RCP-A,pad_new,low,LOT-S7290,acidic
RUN-004906,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004907,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004908,CMP-02,STI,RCP-A,pad_new,mid,LOT-S7290,alkaline
RUN-004909,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004910,CMP-02,M1,RCP-C,pad_new,mid,LOT-S7290,acidic
RUN-004911,CMP-02,M1,RCP-B,pad_new,mid,LOT-S7290,acidic
RUN-004912,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004913,CMP-02,M1,RCP-A,pad_new,mid,LOT-S7290,acidic
RUN-004914,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
RUN-004915,CMP-02,STI,RCP-B,pad_new,mid,LOT-S7290,alkaline
RUN-004916,CMP-02,STI,RCP-C,pad_new,mid,LOT-S7290,alkaline
