run_id,split_hint,fab_id,tool_id,recipe_id,product_id,layer_id,process_type,wafer_id,lot_id,slurry_lot,run_start_ts,run_end_ts,pad_type,conditioner_type,slurry_type,slurry_pH,particle_size_nm,oxidizer_pct,pad_age_wafers,disk_age_wafers,pre_thickness_nm,target_post_thk_nm,endpoint_time_s,actual_polish_time_s,overpolish_s,endpoint_class,target_mrr_nmps,mrr_pred_nmps,mrr_err_abs,mrr_err_pct,mrr_err_ewma,drift_flag_mrr,auto_retrain,model_ref_pad_factor,model_ref_lot_pH,last_retrain_ts,scaler_group_key,channel_stats_version
RUN-003804,train,H-FAB,CMP-02,RCP-C,P132,M1,Cu,W-RUN-003804,LOT-0801,LOT-S1280,2025-08-01T08:49:40,2025-08-01T08:50:56,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.288,107.2,1.993,284,884,899.3,300,66,76,10,over,9.0216,9.6987,0.6771,7.506,21.894,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003805,train,H-FAB,CMP-02,RCP-A,P129,M1,Cu,W-RUN-003805,LOT-0801,LOT-S1280,2025-08-01T09:03:56,2025-08-01T09:04:54,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.542,147.1,1.548,285,885,937.5,300,60,58,-2,normal,18.1694,20.0,1.8306,10.075,19.53,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003806,train,H-FAB,CMP-02,RCP-C,P124,STI,STI_Oxide,W-RUN-003806,LOT-0801,LOT-S1280,2025-08-01T09:12:54,2025-08-01T09:13:52,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.786,76.4,0.243,286,886,1082.9,800,60,58,-2,normal,5.9009,3.0,2.9009,49.16,25.456,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003807,train,H-FAB,CMP-02,RCP-A,P115,M1,Cu,W-RUN-003807,LOT-0801,LOT-S1280,2025-08-01T09:19:52,2025-08-01T09:21:23,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.507,119.2,2.177,287,887,1001.1,300,80,91,11,over,8.7566,9.6987,0.9421,10.759,22.517,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003808,train,H-FAB,CMP-02,RCP-A,P139,M1,Cu,W-RUN-003808,LOT-0801,LOT-S1280,2025-08-01T09:31:23,2025-08-01T09:32:36,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.671,140.2,2.175,288,888,936.6,300,74,73,-1,normal,8.5621,9.6987,1.1366,13.275,20.668,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003809,train,H-FAB,CMP-02,RCP-C,P143,STI,STI_Oxide,W-RUN-003809,LOT-0801,LOT-S1280,2025-08-01T09:43:36,2025-08-01T09:44:46,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.099,82.1,0.204,289,889,1100.3,800,60,70,10,over,6.033,3.0,3.033,50.274,26.589,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003810,train,H-FAB,CMP-02,RCP-C,P118,STI,STI_Oxide,W-RUN-003810,LOT-0801,LOT-S1280,2025-08-01T09:53:46,2025-08-01T09:55:05,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.38,76.9,0.185,290,890,1070.4,800,68,79,11,over,3.9467,3.0,0.9467,23.986,26.069,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003811,train,H-FAB,CMP-02,RCP-B,P133,STI,STI_Oxide,W-RUN-003811,LOT-0801,LOT-S1280,2025-08-01T10:07:05,2025-08-01T10:08:23,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.175,67.4,0.175,291,891,1045.3,800,60,78,18,over,4.6331,3.0,1.6331,35.249,27.905,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003812,train,H-FAB,CMP-02,RCP-B,P142,M1,Cu,W-RUN-003812,LOT-0801,LOT-S1280,2025-08-01T10:15:23,2025-08-01T10:16:28,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.534,123.6,1.638,292,892,944.2,300,60,65,5,normal,14.5203,16.1645,1.6442,11.323,24.589,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003813,train,H-FAB,CMP-02,RCP-B,P134,M1,Cu,W-RUN-003813,LOT-0801,LOT-S1280,2025-08-01T10:24:28,2025-08-01T10:25:56,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.674,97.9,1.868,293,893,931.8,300,73,88,15,over,8.5455,9.6987,1.1532,13.495,22.37,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003814,train,H-FAB,CMP-02,RCP-A,P149,STI,STI_Oxide,W-RUN-003814,LOT-0801,LOT-S1280,2025-08-01T10:33:56,2025-08-01T10:35:06,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.78,55.8,0.155,294,894,1050.8,800,60,70,10,over,4.408,3.0,1.408,31.941,24.284,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003815,train,H-FAB,CMP-02,RCP-C,P145,M1,Cu,W-RUN-003815,LOT-0801,LOT-S1280,2025-08-01T10:46:06,2025-08-01T10:47:24,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.404,114.9,2.372,295,895,994.0,300,60,78,18,over,14.7594,16.1645,1.4052,9.52,21.331,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003816,train,H-FAB,CMP-02,RCP-B,P132,STI,STI_Oxide,W-RUN-003816,LOT-0801,LOT-S1280,2025-08-01T11:00:24,2025-08-01T11:01:37,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.179,69.6,0.333,296,896,1086.4,800,61,73,12,over,4.6318,3.0,1.6318,35.23,24.111,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003817,train,H-FAB,CMP-02,RCP-C,P149,STI,STI_Oxide,W-RUN-003817,LOT-0801,LOT-S1280,2025-08-01T11:14:37,2025-08-01T11:15:55,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.741,72.4,0.223,297,897,1067.5,800,60,78,18,over,5.4487,3.0,2.4487,44.941,28.277,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003818,train,H-FAB,CMP-02,RCP-C,P147,M1,Cu,W-RUN-003818,LOT-0801,LOT-S1280,2025-08-01T11:26:55,2025-08-01T11:28:07,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.378,122.6,2.145,298,898,934.2,300,60,72,12,over,11.097,12.1234,1.0264,9.249,24.471,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003819,train,H-FAB,CMP-02,RCP-B,P129,M1,Cu,W-RUN-003819,LOT-0801,LOT-S1280,2025-08-01T11:39:07,2025-08-01T11:40:15,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.588,123.9,2.164,299,899,954.7,300,60,68,8,over,14.3836,16.1645,1.7809,12.381,22.053,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003820,train,H-FAB,CMP-02,RCP-B,P136,M1,Cu,W-RUN-003820,LOT-0801,LOT-S1280,2025-08-01T11:49:15,2025-08-01T11:50:14,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.568,127.0,2.211,300,900,954.9,300,60,59,-1,normal,14.4178,16.1645,1.7467,12.115,20.066,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003821,train,H-FAB,CMP-02,RCP-B,P127,M1,Cu,W-RUN-003821,LOT-0801,LOT-S1280,2025-08-01T12:00:14,2025-08-01T12:01:25,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.553,123.5,2.058,301,901,946.6,300,60,71,11,over,18.0539,20.0,1.9461,10.779,18.208,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003822,train,H-FAB,CMP-02,RCP-B,P124,M1,Cu,W-RUN-003822,LOT-0801,LOT-S1280,2025-08-01T12:11:25,2025-08-01T12:12:34,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.344,139.7,1.983,302,902,950.4,300,60,69,9,over,11.1322,12.1234,0.9912,8.904,16.347,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003823,train,H-FAB,CMP-02,RCP-C,P142,M1,Cu,W-RUN-003823,LOT-0801,LOT-S1280,2025-08-01T12:21:34,2025-08-01T12:23:17,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.291,112.9,2.114,303,903,960.8,300,98,103,5,normal,6.7233,7.274,0.5507,8.191,14.716,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003824,train,H-FAB,CMP-02,RCP-A,P144,STI,STI_Oxide,W-RUN-003824,LOT-0801,LOT-S1280,2025-08-01T12:33:17,2025-08-01T12:34:27,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.538,63.8,0.15,304,904,1062.2,800,60,70,10,over,5.4836,3.0,2.4836,45.292,20.831,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003825,train,H-FAB,CMP-02,RCP-C,P129,M1,Cu,W-RUN-003825,LOT-0801,LOT-S1280,2025-08-01T12:43:27,2025-08-01T12:45:00,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.433,111.3,1.622,305,905,969.7,300,76,93,17,over,8.7945,9.6987,0.9042,10.281,18.721,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003826,train,H-FAB,CMP-02,RCP-C,P143,M1,Cu,W-RUN-003826,LOT-0801,LOT-S1280,2025-08-01T12:56:00,2025-08-01T12:57:11,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.56,110.8,2.164,306,906,922.5,300,60,71,11,over,10.8057,12.1234,1.3176,12.194,17.416,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003827,train,H-FAB,CMP-02,RCP-C,P144,STI,STI_Oxide,W-RUN-003827,LOT-0801,LOT-S1280,2025-08-01T13:06:11,2025-08-01T13:07:09,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.305,70.4,0.148,307,907,1007.0,800,60,58,-2,normal,7.9971,3.0,4.9971,62.487,26.43,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003828,train,H-FAB,CMP-02,RCP-C,P110,STI,STI_Oxide,W-RUN-003828,LOT-0801,LOT-S1280,2025-08-01T13:17:09,2025-08-01T13:18:27,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.442,61.9,0.165,308,908,1050.6,800,60,78,18,over,4.9962,3.0,1.9962,39.955,29.135,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003829,train,H-FAB,CMP-02,RCP-A,P142,M1,Cu,W-RUN-003829,LOT-0801,LOT-S1280,2025-08-01T13:27:27,2025-08-01T13:28:42,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.377,110.0,1.74,309,909,972.2,300,60,75,15,over,11.7978,12.9316,1.1338,9.611,25.23,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003830,train,H-FAB,CMP-02,RCP-A,P108,M1,Cu,W-RUN-003830,LOT-0801,LOT-S1280,2025-08-01T13:41:42,2025-08-01T13:42:35,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.485,140.7,1.846,310,910,952.7,300,60,53,-7,under,10.9008,12.1234,1.2225,11.215,22.427,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003831,train,H-FAB,CMP-02,RCP-B,P129,M1,Cu,W-RUN-003831,LOT-0801,LOT-S1280,2025-08-01T13:52:35,2025-08-01T13:54:04,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.704,113.0,2.055,311,911,961.4,300,78,89,11,over,8.4633,9.6987,1.2354,14.598,20.861,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003832,train,H-FAB,CMP-02,RCP-A,P117,M1,Cu,W-RUN-003832,LOT-0801,LOT-S1280,2025-08-01T14:04:04,2025-08-01T14:05:22,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.45,117.5,2.287,312,912,943.2,300,60,78,18,over,11.6737,12.9316,1.2579,10.775,18.844,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003833,train,H-FAB,CMP-02,RCP-C,P145,STI,STI_Oxide,W-RUN-003833,LOT-0801,LOT-S1280,2025-08-01T14:14:22,2025-08-01T14:15:20,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.431,73.4,0.273,313,913,1042.0,800,60,58,-2,normal,8.2877,3.0,5.2877,63.802,27.836,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003834,train,H-FAB,CMP-02,RCP-A,P121,STI,STI_Oxide,W-RUN-003834,LOT-0801,LOT-S1280,2025-08-01T14:25:20,2025-08-01T14:26:33,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.151,65.0,0.213,314,914,1078.1,800,60,73,13,over,6.0861,3.0,3.0861,50.707,32.41,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003835,train,H-FAB,CMP-02,RCP-B,P125,STI,STI_Oxide,W-RUN-003835,LOT-0801,LOT-S1280,2025-08-01T14:35:33,2025-08-01T14:36:39,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.796,74.2,0.279,315,915,1055.0,800,60,66,6,over,4.3982,3.0,1.3982,31.79,32.286,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003836,train,H-FAB,CMP-02,RCP-C,P112,M1,Cu,W-RUN-003836,LOT-0801,LOT-S1280,2025-08-01T14:43:39,2025-08-01T14:44:49,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.503,115.2,2.079,316,916,911.2,300,60,70,10,over,18.0897,20.0,1.9103,10.56,27.941,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003837,train,H-FAB,CMP-02,RCP-A,P136,STI,STI_Oxide,W-RUN-003837,LOT-0801,LOT-S1280,2025-08-01T14:54:49,2025-08-01T14:55:48,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.712,70.2,0.196,317,917,1019.7,800,60,59,-1,normal,8.9543,3.0,5.9543,66.497,35.652,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003838,train,H-FAB,CMP-02,RCP-C,P117,STI,STI_Oxide,W-RUN-003838,LOT-0801,LOT-S1280,2025-08-01T15:06:48,2025-08-01T15:07:53,NexPlanar-XP,Kinik-3.5,Oxide-alkaline,10.55,73.1,0.234,318,918,1054.6,800,60,65,5,normal,6.8479,3.0,3.8479,56.191,39.76,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|STI,v1
RUN-003839,train,H-FAB,CMP-02,RCP-A,P144,M1,Cu,W-RUN-003839,LOT-0801,LOT-S1280,2025-08-01T15:19:53,2025-08-01T15:21:09,NexPlanar-XP,Kinik-3.5,Cu-acidic,3.548,123.1,2.101,319,919,1012.4,300,82,76,-6,under,8.6237,9.6987,1.075,12.465,34.301,1,0,1.0588,3.367,2025-07-22T18:08:21,CMP-02|M1,v1
RUN-003840,train,H-FAB,CMP-01,RCP-B,P127,M1,Cu,W-RUN-003840,LOT-0801,LOT-S1919,2025-08-01T03:03:44,2025-08-01T03:05:02,NexPlanar-XP,3M-Std,Cu-acidic,3.481,103.3,1.96,320,920,939.3,300,60,78,18,over,11.5973,3.0,8.5973,74.132,42.433,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003841,train,H-FAB,CMP-01,RCP-C,P107,M1,Cu,W-RUN-003841,LOT-0801,LOT-S1919,2025-08-01T03:14:02,2025-08-01T03:15:31,NexPlanar-XP,3M-Std,Cu-acidic,3.416,117.2,2.14,321,921,963.3,300,75,89,14,over,8.7701,3.0,5.7701,65.793,47.105,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003842,train,H-FAB,CMP-01,RCP-A,P110,M1,Cu,W-RUN-003842,LOT-0801,LOT-S1919,2025-08-01T03:23:31,2025-08-01T03:24:43,NexPlanar-XP,3M-Std,Cu-acidic,3.582,120.0,1.738,322,922,959.4,300,61,72,11,over,10.7201,3.0,7.7201,72.015,52.087,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003843,train,H-FAB,CMP-01,RCP-A,P126,M1,Cu,W-RUN-003843,LOT-0801,LOT-S1919,2025-08-01T03:32:43,2025-08-01T03:34:01,NexPlanar-XP,3M-Std,Cu-acidic,3.38,118.3,2.115,323,923,945.5,300,60,78,18,over,18.3473,3.0,15.3473,83.649,58.399,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003844,train,H-FAB,CMP-01,RCP-B,P109,M1,Cu,W-RUN-003844,LOT-0801,LOT-S1919,2025-08-01T03:45:01,2025-08-01T03:46:28,NexPlanar-XP,3M-Std,Cu-acidic,2.96,142.1,2.116,324,924,948.6,300,69,87,18,over,9.2887,3.0,6.2887,67.703,60.26,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003845,train,H-FAB,CMP-01,RCP-B,P106,M1,Cu,W-RUN-003845,LOT-0801,LOT-S1919,2025-08-01T03:58:28,2025-08-01T03:59:37,NexPlanar-XP,3M-Std,Cu-acidic,3.446,109.7,2.016,325,925,966.4,300,60,69,9,over,14.5414,3.0,11.5414,79.369,64.082,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003846,train,H-FAB,CMP-01,RCP-C,P137,STI,STI_Oxide,W-RUN-003846,LOT-0801,LOT-S1919,2025-08-01T04:07:37,2025-08-01T04:08:54,NexPlanar-XP,3M-Std,Oxide-alkaline,10.539,61.5,0.155,326,926,1036.9,800,60,77,17,over,5.1083,5.7605,0.6521,12.766,53.819,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003847,train,H-FAB,CMP-01,RCP-C,P135,M1,Cu,W-RUN-003847,LOT-0801,LOT-S1919,2025-08-01T04:14:54,2025-08-01T04:16:05,NexPlanar-XP,3M-Std,Cu-acidic,3.525,109.9,1.934,327,927,992.2,300,60,71,11,over,14.3809,3.0,11.3809,79.139,58.883,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003848,train,H-FAB,CMP-01,RCP-B,P107,M1,Cu,W-RUN-003848,LOT-0801,LOT-S1919,2025-08-01T04:24:05,2025-08-01T04:25:04,NexPlanar-XP,3M-Std,Cu-acidic,3.574,119.5,1.956,328,928,950.3,300,60,59,-1,normal,10.7106,3.0,7.7106,71.99,61.504,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003849,train,H-FAB,CMP-01,RCP-B,P107,M1,Cu,W-RUN-003849,LOT-0801,LOT-S1919,2025-08-01T04:38:04,2025-08-01T04:39:23,NexPlanar-XP,3M-Std,Cu-acidic,3.424,123.7,2.009,329,929,960.5,300,60,79,19,over,18.2078,3.0,15.2078,83.524,65.908,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003850,train,H-FAB,CMP-01,RCP-A,P149,M1,Cu,W-RUN-003850,LOT-0801,LOT-S1919,2025-08-01T04:48:23,2025-08-01T04:49:29,NexPlanar-XP,3M-Std,Cu-acidic,3.655,102.1,2.04,330,930,925.3,300,60,66,6,over,14.1179,3.0,11.1179,78.75,68.477,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003851,train,H-FAB,CMP-01,RCP-C,P138,M1,Cu,W-RUN-003851,LOT-0801,LOT-S1919,2025-08-01T04:58:29,2025-08-01T04:59:45,NexPlanar-XP,3M-Std,Cu-acidic,3.298,133.4,2.247,331,931,953.1,300,60,76,16,over,14.7985,3.0,11.7985,79.728,70.727,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003852,train,H-FAB,CMP-01,RCP-C,P128,M1,Cu,W-RUN-003852,LOT-0801,LOT-S1919,2025-08-01T05:11:45,2025-08-01T05:13:01,NexPlanar-XP,3M-Std,Cu-acidic,3.599,118.5,2.623,332,932,981.1,300,60,76,16,over,14.2157,3.0,11.2157,78.897,72.361,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003853,train,H-FAB,CMP-01,RCP-B,P129,M1,Cu,W-RUN-003853,LOT-0801,LOT-S1919,2025-08-01T05:22:01,2025-08-01T05:23:18,NexPlanar-XP,3M-Std,Cu-acidic,3.295,120.3,1.904,333,933,977.6,300,60,77,17,over,14.7957,3.0,11.7957,79.724,73.833,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003854,train,H-FAB,CMP-01,RCP-A,P110,STI,STI_Oxide,W-RUN-003854,LOT-0801,LOT-S1919,2025-08-01T05:35:18,2025-08-01T05:36:35,NexPlanar-XP,3M-Std,Oxide-alkaline,10.072,73.1,0.243,334,934,1066.3,800,60,77,17,over,7.3721,9.6008,2.2287,30.231,65.113,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003855,train,H-FAB,CMP-01,RCP-C,P141,STI,STI_Oxide,W-RUN-003855,LOT-0801,LOT-S1919,2025-08-01T05:47:35,2025-08-01T05:48:44,NexPlanar-XP,3M-Std,Oxide-alkaline,10.474,77.0,0.191,335,935,1060.8,800,60,69,9,over,8.3326,9.6008,1.2682,15.22,55.134,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003856,train,H-FAB,CMP-01,RCP-C,P111,M1,Cu,W-RUN-003856,LOT-0801,LOT-S1919,2025-08-01T05:57:44,2025-08-01T05:58:54,NexPlanar-XP,3M-Std,Cu-acidic,3.487,144.8,2.08,336,936,1014.0,300,60,70,10,over,14.4134,3.0,11.4134,79.186,59.945,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003857,train,H-FAB,CMP-01,RCP-A,P146,M1,Cu,W-RUN-003857,LOT-0801,LOT-S1919,2025-08-01T06:06:54,2025-08-01T06:08:35,NexPlanar-XP,3M-Std,Cu-acidic,3.4,104.6,2.137,337,937,929.4,300,95,101,6,over,6.5587,3.0,3.5587,54.259,58.808,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003858,train,H-FAB,CMP-01,RCP-C,P110,STI,STI_Oxide,W-RUN-003858,LOT-0801,LOT-S1919,2025-08-01T06:16:35,2025-08-01T06:17:42,NexPlanar-XP,3M-Std,Oxide-alkaline,10.887,72.6,0.197,338,938,1079.2,800,60,67,7,over,7.4521,7.6806,0.2285,3.066,47.659,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003859,train,H-FAB,CMP-01,RCP-B,P139,M1,Cu,W-RUN-003859,LOT-0801,LOT-S1919,2025-08-01T06:23:42,2025-08-01T06:24:52,NexPlanar-XP,3M-Std,Cu-acidic,3.321,119.9,2.171,339,939,952.9,300,60,70,10,over,11.0378,3.0,8.0378,72.821,52.692,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003860,train,H-FAB,CMP-01,RCP-B,P135,M1,Cu,W-RUN-003860,LOT-0801,LOT-S1919,2025-08-01T06:34:52,2025-08-01T06:35:51,NexPlanar-XP,3M-Std,Cu-acidic,3.481,114.4,2.153,340,940,984.2,300,60,59,-1,normal,18.0074,3.0,15.0074,83.34,58.821,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003861,train,H-FAB,CMP-01,RCP-C,P126,STI,STI_Oxide,W-RUN-003861,LOT-0801,LOT-S1919,2025-08-01T06:44:51,2025-08-01T06:45:44,NexPlanar-XP,3M-Std,Oxide-alkaline,10.589,67.4,0.165,341,941,1097.4,800,60,53,-7,under,5.4988,6.1445,0.6457,11.743,49.406,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003862,train,H-FAB,CMP-01,RCP-A,P127,M1,Cu,W-RUN-003862,LOT-0801,LOT-S1919,2025-08-01T06:55:44,2025-08-01T06:57:01,NexPlanar-XP,3M-Std,Cu-acidic,3.431,116.4,1.952,342,942,953.3,300,60,77,17,over,14.4939,3.0,11.4939,79.302,55.385,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003863,train,H-FAB,CMP-01,RCP-B,P127,M1,Cu,W-RUN-003863,LOT-0801,LOT-S1919,2025-08-01T07:07:01,2025-08-01T07:07:56,NexPlanar-XP,3M-Std,Cu-acidic,3.856,122.0,1.699,343,943,954.7,300,60,55,-5,under,13.6753,3.0,10.6753,78.063,59.92,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003864,train,H-FAB,CMP-01,RCP-A,P130,STI,STI_Oxide,W-RUN-003864,LOT-0801,LOT-S1919,2025-08-01T07:15:56,2025-08-01T07:16:55,NexPlanar-XP,3M-Std,Oxide-alkaline,10.436,66.9,0.213,344,944,1100.1,800,60,59,-1,normal,6.5759,7.6806,1.1047,16.8,51.296,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003865,train,H-FAB,CMP-01,RCP-A,P109,M1,Cu,W-RUN-003865,LOT-0801,LOT-S1919,2025-08-01T07:27:55,2025-08-01T07:29:04,NexPlanar-XP,3M-Std,Cu-acidic,3.0,131.7,1.943,345,945,938.8,300,60,69,9,over,12.2438,3.0,9.2438,75.498,56.137,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003866,train,H-FAB,CMP-01,RCP-C,P133,STI,STI_Oxide,W-RUN-003866,LOT-0801,LOT-S1919,2025-08-01T07:43:04,2025-08-01T07:44:15,NexPlanar-XP,3M-Std,Oxide-alkaline,10.214,57.3,0.257,346,946,1054.2,800,60,71,11,over,4.6098,5.7605,1.1507,24.961,49.902,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
RUN-003867,train,H-FAB,CMP-01,RCP-A,P142,M1,Cu,W-RUN-003867,LOT-0801,LOT-S1919,2025-08-01T07:53:15,2025-08-01T07:54:48,NexPlanar-XP,3M-Std,Cu-acidic,3.215,119.9,1.795,347,947,966.8,300,74,93,19,over,8.9298,3.0,5.9298,66.405,53.202,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003868,train,H-FAB,CMP-01,RCP-A,P116,M1,Cu,W-RUN-003868,LOT-0801,LOT-S1919,2025-08-01T08:00:48,2025-08-01T08:01:56,NexPlanar-XP,3M-Std,Cu-acidic,3.867,118.9,1.936,348,948,951.6,300,60,68,8,over,17.0414,3.0,14.0414,82.396,59.041,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|M1,v1
RUN-003869,train,H-FAB,CMP-01,RCP-B,P140,STI,STI_Oxide,W-RUN-003869,LOT-0801,LOT-S1919,2025-08-01T08:14:56,2025-08-01T08:16:11,NexPlanar-XP,3M-Std,Oxide-alkaline,10.469,80.1,0.204,349,949,1019.9,800,60,75,15,over,3.9763,4.6084,0.6321,15.897,50.412,1,0,1.0588,10.627,2025-07-22T05:25:15,CMP-01|STI,v1
